IMO,MainEngineKW,Deadweight,GrossRatedTonnage,Yearbuilt,Annual average Fuel consumption per distance [kg / n mile]
9393084,12240.0,76586,43797,2008,145.01
9393096,12240.0,76579,43797,2009,142.85
9393096,12240.0,76579,43797,2009,114.07
9393101,12240.0,76578,43885,2010,168.35
9393656,2970.0,7414,5581,2008,57.72
9393670,2970.0,7310,5581,2008,64.89
9393670,2970.0,7310,5581,2008,63.18
9393670,2970.0,7310,5581,2008,52.47
9394727,5000.0,6694,6457,2007,45.72
9394935,15820.0,112969,62775,2008,175.97
9394935,15820.0,112969,62775,2008,159.05
9394935,15820.0,112969,62775,2008,185.28
9394947,15820.0,112990,62775,2009,196.27
9394947,15820.0,112990,62775,2009,151.43
9394947,15820.0,112990,62775,2009,152.22
9394959,15820.0,112905,62775,2009,165.65
9394959,15820.0,112905,62775,2009,163.36
9394959,15820.0,112905,62775,2009,138.68
9395329,13548.0,106898,58667,2010,161.27
9395329,13548.0,106898,58667,2010,142.25
9395329,13548.0,106898,58667,2010,133.63
9395331,13548.0,106898,58667,2010,162.99
9395331,13548.0,106898,58667,2010,226.75
9395331,13548.0,106898,58667,2010,165.33
9395379,11770.0,105905,56355,2008,145.2
9395379,11770.0,105905,56355,2008,153.69
9395379,11770.0,105905,56355,2008,138.98
9395496,25480.0,297274,157589,2011,272.12
9395496,25480.0,297274,157589,2011,269.89
9396323,9480.0,40448,25804,2007,96.91
9396323,9480.0,40448,25804,2007,110.13
9396323,9480.0,40448,25804,2007,100.72
9396335,9480.0,40416,25864,2008,125.62
9396335,9480.0,40416,25864,2008,100.7
9396335,9480.0,40416,25864,2008,103.71
9396359,3840.0,9990,6688,2007,83.35
9396385,9480.0,40416,25864,2008,108.42
9396385,9480.0,40416,25864,2008,118.5
9396385,9480.0,40416,25864,2008,105.74
9396660,14238.0,112705,62789,2008,152.68
9396660,14238.0,112705,62789,2008,181.85
9396660,14238.0,112705,62789,2008,164.83
9396672,11300.0,73723,42010,2008,145.08
9396672,11300.0,73723,42010,2008,115.38
9396672,11300.0,73723,42010,2008,115.2
9396799,9520.0,50661,30040,2008,95.25
9396799,9520.0,50661,30040,2008,97.15
9396799,9520.0,50661,30040,2008,100.64
9397042,4440.0,13068,8627,2007,68.51
9397145,27160.0,302303,159943,2009,251.09
9397212,14280.0,110077,59794,2008,179.72
9397212,14280.0,110077,59794,2008,166.27
9397456,9480.0,51246,29968,2008,103.5
9397456,9480.0,51246,29968,2008,128.11
9397456,9480.0,51246,29968,2008,97.82
9397511,9480.0,51268,29993,2008,98.41
9397511,9480.0,51268,29993,2008,104.13
9397511,9480.0,51268,29993,2008,102.52
9397755,14875.0,109815,61630,2009,138.33
9397755,14875.0,109815,61630,2009,174.45
9397793,14280.0,111410,59671,2009,147.52
9397793,14280.0,111410,59671,2009,137.38
9397808,14280.0,111402,59671,2009,134.9
9397808,14280.0,111402,59671,2009,125.71
9397896,14280.0,110077,59705,2009,148.68
9397896,14280.0,110077,59705,2009,127.22
9398058,25090.0,297934,156921,2009,247.16
9398060,25480.0,297863,156921,2010,253.67
9398723,14280.0,114014,62851,2010,157.22
9399478,16860.0,157048,83545,2009,229.18
9399478,16860.0,157048,83545,2009,176.89
9399478,16860.0,157048,83545,2009,152.43
9399492,16860.0,156853,83545,2009,179.12
9399492,16860.0,156853,83545,2009,183.46
9399507,19620.0,158267,79936,2009,173.15
9399612,11069.0,49749,30952,2011,110.82
9399612,11069.0,49749,30952,2011,116.09
9399612,11069.0,49749,30952,2011,103.43
9399624,11069.0,49761,30952,2011,102.36
9399882,8061.0,49996,30040,2008,129.01
9399894,8061.0,49997,30040,2009,109.95
9399894,8061.0,49997,30040,2009,100.59
9399909,8061.0,50521,30040,2009,111.93
9399909,8061.0,50521,30040,2009,122.03
9399911,8061.0,50577,30083,2009,113.38
9399911,8061.0,50577,30083,2009,127.97
9399923,9520.0,49999,30100,2009,98.66
9399935,9520.0,49999,30083,2009,88.02
9400801,9480.0,46590,28231,2009,87.46
9400801,9480.0,46590,28231,2009,91.37
9400801,9480.0,46590,28231,2009,94.11
9400849,9480.0,46646,28231,2009,83.92
9400849,9480.0,46646,28231,2009,71.7
9400980,12350.0,105380,55894,2008,147.79
9401154,13560.0,105726,57144,2008,215.51
9401221,11300.0,73711,42010,2008,131.14
9401221,11300.0,73711,42010,2008,108.2
9401221,11300.0,73711,42010,2008,107.37
9401544,6300.0,16635,11935,2009,80.51
9401544,6300.0,16635,11935,2009,71.27
9401544,6300.0,16635,11935,2009,65.77
9401556,6300.0,16628,11935,2009,72.99
9401556,6300.0,16628,11935,2009,69.78
9402213,11700.0,115042,59259,2008,132.8
9402213,11700.0,115042,59259,2008,155.09
9402213,11700.0,115042,59259,2008,248.2
9402225,13560.0,99995,59262,2009,268.23
9402225,13560.0,99995,59262,2009,154.67
9402225,13560.0,99995,59262,2009,130.8
9402237,13560.0,114824,59408,2009,135.85
9402237,13560.0,114824,59408,2009,126.49
9402249,11525.0,114824,59408,2009,142.49
9402249,11525.0,114824,59408,2009,196.22
9402263,12450.0,115126,59258,2009,190.45
9402316,13560.0,115123,59180,2010,166.63
9402316,13560.0,115123,59180,2010,221.78
9402316,13560.0,115123,59180,2010,158.19
9402328,11700.0,115191,59794,2010,128.66
9402469,13560.0,115459,63294,2009,162.71
9402471,12193.0,115605,63294,2009,168.21
9402483,12193.0,115600,63294,2009,203.44
9402483,12193.0,115600,63294,2009,196.55
9402483,12193.0,115600,63294,2009,126.93
9402495,13560.0,115514,63294,2010,213.06
9402495,13560.0,115514,63294,2010,165.11
9402495,13560.0,115514,63294,2010,165.22
9402770,8580.0,47378,26916,2010,102.22
9402770,8580.0,47378,26916,2010,111.74
9402782,8580.0,47377,26916,2010,92.48
9402794,8580.0,47367,26916,2010,92.62
9402809,8580.0,47366,26914,2010,97.66
9402902,19620.0,158266,79937,2009,220.68
9402914,19620.0,158266,79936,2009,192.24
9402926,19620.0,158267,80028,2010,178.23
9402926,19620.0,158267,80028,2010,203.36
9403322,9480.0,45989,28095,2009,90.22
9403322,9480.0,45989,28095,2009,101.04
9403334,9480.0,45965,28054,2009,107.2
9403334,9480.0,45965,28054,2009,107.88
9403346,10620.0,53603,31433,2009,100.95
9403346,10620.0,53603,31433,2009,90.78
9403475,12240.0,106246,57458,2008,147.53
9403542,12240.0,74999,42331,2009,139.85
9403542,12240.0,74999,42331,2009,158.85
9403554,12240.0,74999,42331,2009,126.35
9404376,6300.0,17011,11836,2009,86.16
9404376,6300.0,17011,11836,2009,382.0
9404376,6300.0,17011,11836,2009,179.6
9404833,18660.0,159955,81732,2008,209.04
9404833,18660.0,159955,81732,2008,179.77
9404845,18660.0,159952,81732,2009,174.42
9404948,13560.0,105272,58614,2009,177.07
9404948,13560.0,105272,58614,2009,191.36
9404950,18660.0,150545,79934,2008,195.79
9404950,18660.0,150545,79934,2008,161.97
9404950,18660.0,150545,79934,2008,162.92
9405057,13560.0,115406,62856,2008,164.38
9405057,13560.0,115406,62856,2008,149.54
9405057,13560.0,115406,62856,2008,153.63
9405423,18660.0,158583,81811,2009,167.36
9405423,18660.0,158583,81811,2009,222.47
9405423,18660.0,158583,81811,2009,169.73
9405904,9480.0,49999,29472,2010,106.73
9405904,9480.0,49999,29472,2010,96.98
9406001,18660.0,156840,84160,2010,167.49
9406001,18660.0,156840,84160,2010,152.55
9406013,18660.0,156642,84160,2010,158.63
9406013,18660.0,156642,84160,2010,165.64
9406013,18660.0,156642,84160,2010,180.23
9406178,25089.0,299200,156975,2011,263.72
9406659,18660.0,158519,81502,2009,186.06
9406659,18660.0,158519,81502,2009,152.34
9406673,18660.0,157583,81360,2009,140.43
9406673,18660.0,157583,81360,2009,157.64
9406673,18660.0,157583,81360,2009,137.32
9406685,18660.0,157484,81360,2009,155.73
9406685,18660.0,157484,81360,2009,126.29
9406685,18660.0,157484,81360,2009,144.61
9407251,11275.0,73634,42010,2007,145.84
9407287,11300.0,73720,42143,2008,106.41
9407445,15820.0,112922,64057,2009,141.56
9407445,15820.0,112922,64057,2009,171.21
9407445,15820.0,112922,64057,2009,159.32
9407457,15820.0,112935,62775,2009,131.47
9407457,15820.0,112935,62775,2009,155.57
9407457,15820.0,112935,62775,2009,156.69
9407835,18660.0,73382,42010,2009,135.96
9407847,18660.0,73334,42010,2009,166.18
9407976,6300.0,16587,11935,2009,60.17
9407976,6300.0,16587,11935,2009,62.03
9407976,6300.0,16587,11935,2009,61.85
9407988,6300.0,16655,11935,2009,63.02
9407988,6300.0,16655,11935,2009,67.21
9407988,6300.0,16655,11935,2009,60.65
9408073,16860.0,156929,83964,2009,196.24
9408073,16860.0,156929,83964,2009,199.73
9408073,16860.0,156929,83964,2009,174.31
9408126,8580.0,48635,29527,2010,110.48
9408138,8580.0,48641,29606,2010,88.64
9408190,18645.0,156654,84154,2009,155.05
9408190,18645.0,156654,84154,2009,152.17
9408190,18645.0,156654,84154,2009,168.41
9408205,18645.0,156760,83805,2010,152.79
9408205,18645.0,156760,83805,2010,155.36
9408205,18645.0,156760,83805,2010,148.12
9408217,18660.0,156717,84154,2010,145.97
9408217,18660.0,156717,84154,2010,171.17
9408310,12240.0,107506,60205,2009,202.13
9408310,12240.0,107506,60205,2009,205.32
9408310,12240.0,107506,60205,2009,129.77
9408322,12240.0,107529,60205,2009,156.02
9408475,18660.0,157444,81360,2010,150.65
9408475,18660.0,157444,81360,2010,211.96
9408475,18660.0,157444,81360,2010,127.09
9408554,13560.0,115395,62856,2009,150.15
9408554,13560.0,115395,62856,2009,148.37
9408554,13560.0,115395,62856,2009,130.06
9408695,18645.0,156436,83982,2009,166.95
9408695,18645.0,156436,83982,2009,185.99
9408695,18645.0,156436,83982,2009,160.29
9409247,29340.0,317441,160135,2009,293.81
9409259,15820.0,113091,62775,2008,169.43
9409259,15820.0,113091,62775,2008,197.47
9409259,15820.0,113091,62775,2008,196.05
9409261,7200.0,16544,11889,2009,106.82
9409261,7200.0,16544,11889,2009,111.97
9409261,7200.0,16544,11889,2009,96.85
9409273,7200.0,16585,11889,2009,114.11
9409273,7200.0,16585,11889,2009,113.79
9409273,7200.0,16585,11889,2009,97.88
9409479,12240.0,74997,40975,2008,100.21
9409479,12240.0,74997,40975,2008,102.43
9409479,12240.0,74997,40975,2008,100.54
9409493,8580.0,45634,27976,2009,103.15
9410002,9480.0,51238,30010,2008,101.21
9410179,29890.0,105475,57135,2008,167.81
9410179,29890.0,105475,57135,2008,151.17
9410181,18660.0,166092,84716,2009,127.18
9410181,18660.0,166092,84716,2009,140.09
9410181,18660.0,166092,84716,2009,102.42
9410208,18660.0,149991,85362,2009,205.75
9410210,18660.0,149992,85362,2010,239.97
9410210,18660.0,149992,85362,2010,206.0
9410222,18660.0,149991,85362,2010,183.91
9410222,18660.0,149991,85362,2010,207.59
9410650,29890.0,105291,57221,2009,205.49
9410870,15820.0,113010,62775,2008,158.07
9410882,15820.0,112827,62775,2009,188.66
9410882,15820.0,112827,62775,2009,172.58
9410894,15820.0,113043,62775,2009,180.63
9410911,11636.0,49999,29338,2010,102.14
9410973,18660.0,156516,84410,2011,188.53
9411032,29340.0,318325,161963,2010,223.96
9411135,7860.0,37836,23329,2009,134.59
9411135,7860.0,37836,23329,2009,137.53
9411135,7860.0,37836,23329,2009,181.17
9411185,12350.0,105361,55909,2009,206.75
9411185,12350.0,105361,55909,2009,185.02
9411185,12350.0,105361,55909,2009,181.87
9411343,18660.0,158149,81347,2010,174.03
9411343,18660.0,158149,81347,2010,191.85
9411939,18660.0,157954,81467,2009,196.62
9411939,18660.0,157954,81467,2009,196.08
9411941,18660.0,158022,81467,2009,181.31
9412098,19620.0,158267,80028,2009,177.03
9412098,19620.0,158267,80028,2009,200.81
9412103,19620.0,158267,80028,2009,179.05
9412177,29890.0,105484,57135,2008,155.63
9412177,29890.0,105484,57135,2008,146.79
9412177,29890.0,105484,57135,2008,123.23
9412309,18660.0,161653,85522,2010,196.88
9412309,18660.0,161653,85522,2010,210.29
9412309,18660.0,161653,85522,2010,220.47
9412347,16794.0,156630,83747,2011,191.93
9412347,16794.0,156630,83747,2011,203.9
9412347,16794.0,156630,83747,2011,205.69
9412359,18660.0,156694,83747,2010,192.53
9412359,18660.0,156694,83747,2010,282.68
9412359,18660.0,156694,83747,2010,167.8
9412452,15820.0,112719,62775,2010,182.36
9412452,15820.0,112719,62775,2010,211.37
9412452,15820.0,112719,62775,2010,204.41
9412464,13560.0,115445,62856,2009,151.44
9412581,16860.0,164028,86266,2010,187.2
9412581,16860.0,164028,86266,2010,204.71
9412581,16860.0,164028,86266,2010,204.91
9413016,12350.0,105491,55863,2009,163.87
9413016,12350.0,105491,55863,2009,172.59
9413016,12350.0,105491,55863,2009,118.17
9413028,12350.0,105416,57572,2009,156.81
9413523,15720.0,65055,36168,2011,117.09
9413523,15720.0,65055,36168,2011,129.26
9413547,14280.0,111107,62372,2009,156.94
9413547,14280.0,111107,62372,2009,178.91
9413547,14280.0,111107,62372,2009,152.92
9413559,14280.0,111107,62433,2009,174.73
9413559,14280.0,111107,62433,2009,197.62
9413559,14280.0,111107,62433,2009,177.62
9413561,14280.0,111682,62433,2009,188.86
9413573,14280.0,111682,62433,2009,275.06
9413573,14280.0,111682,62433,2009,158.42
9413688,13560.0,115949,61248,2009,161.38
9413688,13560.0,115949,61248,2009,168.11
9413688,13560.0,115949,61248,2009,146.07
9413834,19620.0,158267,80028,2009,192.36
9413834,19620.0,158267,80028,2009,203.95
9414022,29890.0,105071,57017,2009,163.78
9414022,29890.0,105071,57017,2009,156.83
9414280,9480.0,45902,28051,2010,89.5
9414280,9480.0,45902,28051,2010,91.43
9414280,9480.0,45902,28051,2010,113.25
9414292,10621.0,53540,31510,2010,85.93
9414292,10621.0,53540,31510,2010,83.24
9414292,10621.0,53540,31510,2010,83.68
9414503,12240.0,107617,60379,2008,128.83
9415399,18660.0,164746,84735,2009,213.36
9415399,18660.0,164746,84735,2009,202.81
9415399,18660.0,164746,84735,2009,193.67
9416422,18660.0,164772,84908,2009,216.55
9416422,18660.0,164772,84908,2009,191.73
9416551,13560.0,115896,61248,2009,215.61
9416551,13560.0,115896,61248,2009,193.73
9416551,13560.0,115896,61248,2009,180.04
9416630,26460.0,309140,161488,2011,299.89
9416692,18660.0,157667,89822,2009,150.8
9416733,18660.0,157714,81482,2009,112.35
9416733,18660.0,157714,81482,2009,133.63
9416795,4440.0,13052,8986,2008,78.26
9416795,4440.0,13052,8986,2008,78.92
9416795,4440.0,13052,8986,2008,81.43
9417000,13560.0,107481,60379,2009,142.21
9417000,13560.0,107481,60379,2009,156.52
9417012,13560.0,107481,60379,2010,131.62
9417012,13560.0,107481,60379,2010,119.83
9417024,13560.0,107481,60379,2010,133.08
9417024,13560.0,107481,60379,2010,117.99
9417177,14875.0,109892,61630,2010,138.51
9417177,14875.0,109892,61630,2010,122.36
9417309,14280.0,109060,60185,2009,325.11
9417309,14280.0,109060,60185,2009,144.59
9417309,14280.0,109060,60185,2009,144.52
9417311,13570.0,109060,60185,2009,156.5
9417311,13570.0,109060,60185,2009,165.63
9417311,13570.0,109060,60185,2009,140.38
9417323,14280.0,109011,60185,2010,120.55
9417440,29890.0,105188,57281,2009,193.42
9417440,29890.0,105188,57281,2009,199.92
9417440,29890.0,105188,57281,2009,158.32
9417452,29890.0,105187,57281,2009,152.56
9417452,29890.0,105187,57281,2009,182.58
9417464,21199.0,105188,57281,2009,191.04
9417464,21199.0,105188,57281,2009,261.78
9417751,11275.0,73723,42010,2008,132.98
9417763,11275.0,73747,42010,2008,145.17
9417763,11275.0,73747,42010,2008,136.28
9417799,12240.0,112961,62789,2009,237.36
9417799,12240.0,112961,62789,2009,218.95
9418133,9480.0,50571,30075,2009,102.18
9418145,9480.0,50497,30238,2009,118.29
9418145,9480.0,50497,30238,2009,116.64
9418157,18660.0,157477,81619,2010,221.13
9418157,18660.0,157477,81619,2010,131.43
9418157,18660.0,157477,81619,2010,137.83
9418482,15820.0,105369,60325,2009,238.8
9418482,15820.0,105369,60325,2009,152.64
9418482,15820.0,105369,60325,2009,425.3
9418602,18645.0,156480,83850,2010,179.11
9418602,18645.0,156480,83850,2010,158.86
9418614,18645.0,156557,84209,2011,156.14
9418614,18645.0,156557,84209,2011,165.01
9418614,18645.0,156557,84209,2011,181.46
9419096,18660.0,161724,85522,2010,151.4
9419096,18660.0,161724,85522,2010,199.19
9419101,18660.0,161762,85522,2011,174.33
9419101,18660.0,161762,85522,2011,157.88
9419101,18660.0,161762,85522,2011,172.64
9419137,15820.0,112777,62775,2010,180.71
9419137,15820.0,112777,62775,2010,229.63
9419137,15820.0,112777,62775,2010,182.88
9419151,15820.0,112795,62775,2010,183.67
9419357,14280.0,115501,62782,2009,170.26
9419357,14280.0,115501,62782,2009,146.55
9419369,13560.0,115405,62782,2009,171.91
9419369,13560.0,115405,62782,2009,163.18
9419450,13560.0,115785,61341,2010,185.7
9419450,13560.0,115785,61341,2010,179.22
9419565,18660.0,158368,81394,2013,265.22
9419565,18660.0,158368,81394,2013,169.49
9419888,18660.0,156658,83805,2010,231.73
9419890,18660.0,156527,83805,2010,198.38
9419890,18660.0,156527,83805,2010,227.49
9420253,7877.0,38499,24066,2009,110.64
9420253,7877.0,38499,24066,2009,103.15
9420617,12240.0,107507,60379,2010,145.81
9420617,12240.0,107507,60379,2010,147.06
9420617,12240.0,107507,60379,2010,135.3
9420629,12240.0,107488,60379,2010,150.81
9420629,12240.0,107488,60379,2010,148.64
9420629,12240.0,107488,60379,2010,198.1
9420631,12240.0,107505,60379,2010,127.66
9420631,12240.0,107505,60379,2010,131.9
9420643,13560.0,107467,60379,2012,151.58
9420643,13560.0,107467,60379,2012,162.71
9420863,7877.0,38349,24066,2009,109.66
9420863,7877.0,38349,24066,2009,108.26
9420863,7877.0,38349,24066,2009,101.3
9421415,29260.0,314000,161969,2010,225.53
9421960,16860.0,158070,84029,2009,216.73
9421960,16860.0,158070,84029,2009,254.37
9421960,16860.0,158070,84029,2009,159.75
9421972,16860.0,158070,84029,2010,189.65
9421972,16860.0,158070,84029,2010,268.97
9421972,16860.0,158070,84029,2010,162.19
9422196,12240.0,107481,60379,2011,128.45
9422196,12240.0,107481,60379,2011,132.44
9422366,18660.0,157985,81306,2009,258.51
9422366,18660.0,157985,81306,2009,242.34
9422445,18660.0,158096,81415,2009,218.77
9422445,18660.0,158096,81415,2009,200.68
9422445,18660.0,158096,81415,2009,156.33
9422457,18660.0,158097,81415,2010,183.78
9422457,18660.0,158097,81415,2010,242.66
9422457,18660.0,158097,81415,2010,183.41
9422524,13560.0,115502,63299,2010,178.82
9422524,13560.0,115502,63299,2010,162.81
9422524,13560.0,115502,63299,2010,175.36
9422536,13560.0,115459,63299,2011,164.39
9422536,13560.0,115459,63299,2011,140.19
9422548,13560.0,115382,63298,2011,168.62
9422548,13560.0,115382,63298,2011,151.58
9422548,13560.0,115382,63298,2011,148.85
9422550,13560.0,115617,63298,2011,142.28
9422550,13560.0,115617,63298,2011,169.88
9422835,14280.0,109039,60185,2009,110.72
9422835,14280.0,109039,60185,2009,127.08
9423449,11200.0,43550,28449,2009,97.07
9423449,11200.0,43550,28449,2009,112.65
9423449,11200.0,43550,28449,2009,122.44
9423712,9480.0,39708,24463,2010,98.39
9423712,9480.0,39708,24463,2010,97.66
9423736,11636.0,51800,29338,2009,100.54
9423736,11636.0,51800,29338,2009,103.49
9423736,11636.0,51800,29338,2009,92.97
9424211,31640.0,319106,170562,2010,265.98
9424273,31640.0,317106,160849,2011,218.43
9424273,31640.0,317106,160849,2011,215.38
9424649,9480.0,46547,28231,2009,89.39
9424651,9480.0,46592,28231,2009,83.59
9424651,9480.0,46592,28231,2009,86.22
9425497,9480.0,36264,23350,2009,178.14
9425497,9480.0,36264,23350,2009,119.12
9425497,9480.0,36264,23350,2009,146.13
9425526,8580.0,50090,28465,2010,115.58
9425526,8580.0,50090,28465,2010,108.4
9425552,8580.0,50090,28465,2010,100.59
9426283,10621.0,53520,31510,2010,93.93
9426283,10621.0,53520,31510,2010,93.93
9426295,9267.0,45988,28051,2010,87.68
9426312,18660.0,119456,65911,2010,131.78
9426441,12240.0,107605,60379,2009,157.06
9426441,12240.0,107605,60379,2009,199.69
9426594,12240.0,74998,42331,2008,154.99
9426594,12240.0,74998,42331,2008,126.78
9427445,3918.0,7519,5424,2011,79.98
9427445,3918.0,7519,5424,2011,69.64
9427627,16860.0,156813,83964,2009,205.64
9427627,16860.0,156813,83964,2009,208.18
9427639,16860.0,156827,83964,2010,212.1
9427639,16860.0,156827,83964,2010,186.91
9427639,16860.0,156827,83964,2010,171.08
9427641,18660.0,156870,83964,2010,197.71
9427641,18660.0,156870,83964,2010,192.25
9427976,4440.0,14368,8995,2009,67.54
9427976,4440.0,14368,8995,2009,59.4
9427976,4440.0,14368,8995,2009,70.6
9427988,4440.0,14368,8995,2009,65.33
9427988,4440.0,14368,8995,2009,63.61
9427988,4440.0,14368,8995,2009,65.79
9427990,4440.0,14374,8995,2010,67.05
9427990,4440.0,14374,8995,2010,61.57
9427990,4440.0,14374,8995,2010,60.23
9428683,9480.0,50122,29924,2009,116.68
9428683,9480.0,50122,29924,2009,87.04
9428970,18660.0,119456,65911,2010,148.32
9428970,18660.0,119456,65911,2010,171.62
9428970,18660.0,119456,65911,2010,135.09
9428982,18660.0,119456,65911,2010,140.73
9428982,18660.0,119456,65911,2010,172.15
9428982,18660.0,119456,65911,2010,170.74
9428994,18660.0,119456,65911,2010,135.02
9428994,18660.0,119456,65911,2010,145.14
9429003,18660.0,119456,65911,2010,150.47
9429003,18660.0,119456,65911,2010,131.65
9429015,18660.0,157563,81360,2010,110.99
9429015,18660.0,157563,81360,2010,143.42
